TSNE1;TSNE2
-27.20779;109.57012
-38.221012;62.307724
0.6677492;-34.05429
-19.925243;42.524094
108.776245;1.0021474
-30.80301;48.097736
106.8271;4.639085
-48.467403;-10.055474
-27.81631;53.46676
-24.160095;45.823586
-51.830215;44.225418
80.979904;58.74953
16.38348;-0.74667627
-44.531136;7.792837
-37.84813;56.84371
-13.577288;-36.594006
-52.202766;22.180521
-51.282997;43.608097
-58.86577;27.823826
-24.503754;-29.862743
-41.638878;65.23298
60.442593;-5.273234
97.09092;-13.179193
87.08871;-17.29714
90.72413;-10.673513
87.81819;-15.765947
-7.1733637;113.39616
-51.868862;45.496723
34.968678;49.703976
-15.78313;-39.106674
10.556719;-5.401015
11.15055;66.21124
47.713825;10.211206
-11.452468;65.57753
-22.365854;-24.306948
77.15003;47.799
5.0702624;-25.729074
69.11949;5.2531447
-16.464804;-21.73251
46.073772;-28.316887
68.21743;-78.14718
-0.6261172;14.08163
75.8676;-48.5353
21.547894;109.55055
70.651146;-44.53173
86.80498;60.403038
31.475029;105.13852
-52.89677;7.33587
43.060783;4.8526607
68.43971;85.38595
86.65567;-19.141642
1.4102985;11.446091
33.309433;104.63056
74.951965;-15.079148
37.33623;42.17571
66.51331;11.162717
-73.05405;21.678076
37.552322;62.8377
33.35984;104.58065
87.033585;59.783714
-16.39659;-17.286709
-24.645645;-30.050978
15.068219;-7.037722
31.475275;105.13955
31.454405;105.14362
-32.310265;-86.94681
-50.634853;46.609177
4.715754;14.326286
-3.6190856;95.22326
107.79987;5.7576017
35.869183;68.18548
59.384064;-7.45866
2.6799183;-38.21951
66.41858;-11.708603
68.274216;6.560981
4.7424397;13.805908
72.57477;-45.94043
29.689676;-19.070635
-57.332092;33.76748
53.489586;-85.554436
74.4273;2.1591952
67.78676;9.376928
69.680626;-76.91407
49.301083;52.454105
76.37405;46.56116
-23.693325;-27.126514
88.488075;-18.329071
10.35109;-5.4004207
-92.550224;-17.655535
109.74456;6.9968195
70.32869;48.373604
88.356186;-45.337074
-11.654179;-23.847523
0.2549089;59.45662
83.32962;52.967754
47.90602;-89.89568
110.952484;8.220955
-92.4738;-17.653254
89.35403;51.571415
-89.638916;-18.034191
-57.114655;33.985237
77.396866;-20.9384
12.581603;-12.055454
-0.52654463;107.6057
69.68084;-63.869907
68.765816;-65.25194
-5.480644;32.391693
-52.55437;1.8258964
11.106582;-9.758852
30.597559;-95.01238
-0.7074667;-21.672243
68.48629;-78.05397
81.39197;-22.656532
69.73697;84.39967
-91.41828;-20.32974
21.500689;96.18678
33.285576;104.63643
29.71771;55.493954
48.061855;51.129482
-3.1860523;5.300489
11.8313055;-7.285127
90.716805;-50.146893
20.296684;110.6659
60.240494;27.060722
65.91975;-79.15222
-9.43969;-40.023693
59.09846;-7.4873314
61.72362;-1.7220048
-88.94345;-17.113115
-18.932653;-19.370998
47.35603;51.303368
106.9566;4.3606825
-45.417755;74.797
36.286877;-24.48154
26.741377;100.50955
49.5417;45.653557
68.40919;-78.04589
52.98933;-86.28859
29.500254;0.19203477
6.3829193;-34.953876
-7.1160593;110.88063
73.80592;78.83332
58.211147;53.088364
85.411194;-43.992424
14.299318;-10.90893
-91.84654;-46.457073
23.31854;-97.85368
-14.198154;-73.85887
-88.95907;-17.134714
-68.18919;15.83021
36.10203;-22.640825
-12.616456;68.23557
-45.168488;3.4714668
-47.91618;42.945312
44.407383;-16.444239
58.922913;-12.5683975
82.74877;-42.198456
36.128605;72.203514
-17.998652;56.862656
-18.151476;56.781116
71.97434;51.3298
73.25918;49.23574
103.944725;-61.710476
12.875353;64.60177
27.016747;96.62214
79.433685;-47.63003
-13.346517;68.170204
86.7296;-3.0935621
85.45739;-41.055584
10.533725;91.86716
47.821655;-90.25462
-3.6133535;18.639158
-15.657891;60.075935
3.7586236;92.27187
4.4455266;-28.480024
15.166744;-87.37744
57.5632;60.396706
51.874973;50.635826
76.35667;-71.015816
9.149498;-9.7226095
82.764595;-24.726238
-10.801636;92.12912
2.0321546;60.9407
-15.230572;108.37832
-25.94038;-25.904629
8.562604;-50.983456
58.895615;-12.522052
21.144897;4.0459986
80.95803;58.162872
88.43113;50.039787
31.765455;70.21573
78.458916;66.32834
73.143166;-70.462616
10.064795;-42.289803
94.659485;-59.796978
-3.0605247;6.8080864
53.806217;19.443224
12.867119;-4.9866786
5.0585976;-27.528412
15.471713;-9.384812
-2.699175;11.887333
-70.657196;30.077087
84.31099;25.948622
86.72615;-16.941494
32.163605;43.03382
78.44868;57.171886
-19.513504;-20.81587
87.92027;58.3086
115.10429;2.4134943
1.5323042;61.826168
-71.902565;20.285643
-23.22368;48.372543
-14.909621;108.49563
78.41609;57.178387
-15.540052;-16.319706
3.5182352;-39.351543
14.515753;96.07129
20.941362;-13.056338
-64.66553;22.535448
67.10245;-79.640175
64.21727;-21.193441
-95.88045;-20.111803
-48.39455;45.124073
96.63428;-62.801903
0.72365564;94.51616
62.289726;-71.02428
1.4531506;94.80448
-57.54451;-37.588642
-7.2284923;-35.141685
89.25732;-22.392508
-13.132562;-35.352467
-96.18669;-19.698689
79.410645;67.59997
65.320984;9.814469
-2.818503;109.028114
12.796891;-86.30731
-63.40175;20.625774
-6.71764;-77.19065
-12.506776;53.6983
8.016039;103.1571
-14.492992;-34.77652
34.165836;51.168274
-29.536133;-22.612413
72.761475;-72.64212
-13.05606;68.916084
47.054676;40.62326
72.72583;-72.56519
89.28845;-22.34373
-8.506445;-45.239555
81.05964;71.23237
67.44422;10.003337
1.2395486;13.835212
-45.48243;7.065827
14.992495;96.206955
-54.648243;13.612237
53.07359;-86.63966
-92.71981;-43.08971
-43.756943;62.453583
-16.310476;-73.334595
-9.852684;90.088394
5.500483;101.22956
60.95167;-66.76547
-70.60533;30.098202
50.347984;-88.83603
86.802864;-18.440779
-62.13372;9.1024065
66.1933;-23.88823
-2.8622208;98.63955
-24.331017;-29.925947
86.69259;-16.955412
65.13745;-77.320045
-55.147034;3.819269
67.39794;46.9684
44.949696;43.73897
38.568783;-24.539463
-13.740022;68.23374
-11.466287;-24.017155
-26.987871;-84.65184
55.34376;22.924086
32.980923;-23.792444
77.57032;78.24392
79.52915;53.107
-3.6840608;63.52929
52.22642;-86.19865
100.36662;-60.89319
-98.393196;-30.750523
-52.63703;9.596682
98.86865;-61.84864
57.640354;16.397104
-2.4487715;13.878627
-73.45875;29.143929
-13.488844;60.476032
75.13339;43.808674
82.8569;-46.675636
32.68794;69.38389
31.20335;-26.4357
18.501959;97.19428
10.571199;-37.313446
76.79795;75.143394
36.977566;60.562973
55.637486;17.93061
32.980434;39.84448
32.24043;-18.230608
-1.4634665;108.4132
21.673428;96.29934
8.598265;62.161903
8.536752;62.43304
8.283232;62.856243
1.1898671;12.090238
-7.6100874;61.687
-4.885014;68.06823
-7.736983;61.454266
-13.19234;58.154026
-11.812471;55.05426
-89.90677;-1.6786205
18.19171;97.245224
18.05891;97.22643
20.171741;95.62887
7.1472044;60.73996
17.113346;93.87563
10.740424;92.04734
15.931705;94.93707
17.521385;97.45799
2.0673103;59.46414
1.3371047;60.935875
-4.7965326;57.950005
3.7266495;96.77189
3.9148006;95.40787
-5.666043;60.730984
-6.628347;60.734493
57.96472;17.87956
-7.548754;61.53498
3.1630645;94.99934
-7.2988915;99.33103
-7.4158497;99.6475
-4.193615;100.22761
32.78997;-31.024523
-62.743244;24.761532
-6.282332;93.50216
-6.330862;93.48754
3.3195596;-36.930958
-0.90134984;83.73038
-1.7439713;86.145966
10.491552;91.95223
64.84726;8.027651
-6.938066;93.26949
98.95653;-61.5972
-3.2509263;58.839703
-2.7819886;58.67753
34.167934;71.46022
-62.781437;27.462955
16.584019;0.056992043
20.3687;95.449486
65.72835;-4.158696
5.367907;61.316185
-3.009685;66.94287
17.948755;97.19705
76.325554;-47.14474
86.12063;-43.758846
-90.20187;-17.908493
66.52012;-11.699032
71.35802;-6.5510583
67.985275;12.293233
3.3113906;12.668785
-21.55714;-24.579796
8.463862;11.022824
6.479599;94.39839
9.1369295;92.67368
-4.164063;58.258266
-68.92835;18.482422
-49.215584;4.607548
10.311587;92.05068
1.2888343;60.37943
-4.2226896;65.9355
48.199814;-90.681435
-31.161688;48.695374
-5.163263;60.503242
-9.622592;92.46252
-12.032869;53.861916
114.760666;2.5425885
80.827324;62.202007
-2.2231162;-21.303865
-68.63752;24.895567
98.45486;-62.630188
91.54632;-51.72027
82.91215;-41.10207
68.842735;78.49296
83.45721;-40.714836
2.0989113;60.848644
-3.0156631;67.02123
2.2697737;62.64588
-52.17977;6.5712447
0.74758255;92.06243
4.0311246;95.54548
5.597894;95.88119
79.90829;-23.291475
-45.09091;-4.64168
-51.808502;10.185242
-3.8594024;99.530975
72.46665;50.649597
-10.075004;57.42881
-5.566731;101.35312
-5.2299995;102.04327
-6.488016;-36.487514
-58.672806;-39.76779
86.739136;57.799095
-72.88964;20.740576
74.56888;-1.720218
-44.079964;74.45324
-37.780773;60.205864
-44.15105;62.440765
-44.242455;74.82985
37.52296;-16.532253
-92.105995;-42.37739
69.6934;84.79958
104.971275;6.742181
-64.6556;28.670591
-53.014496;5.599584
-61.36894;25.747017
-5.446366;100.08723
-58.100918;34.064766
-54.430138;11.797265
-43.71455;61.506313
-96.09556;-19.817749
80.91869;3.39931
66.82262;-80.87714
18.389458;97.03279
-93.10889;-22.57827
-99.28936;-21.80254
-99.27872;-21.796095
-5.695696;102.03358
-7.6197834;61.763493
3.7777174;96.69743
3.2848332;96.956276
-3.0961232;88.98527
-39.04874;56.54902
-38.618145;66.28766
-39.290745;60.361744
-25.827385;-52.971935
10.821135;-9.661035
-3.4632568;63.446033
-17.70968;-22.108557
-60.059856;26.6745
33.848347;51.21314
65.17081;-77.53806
24.151138;6.175497
33.402145;40.115715
-3.0806777;88.98692
99.17692;-61.70256
-8.339075;92.871864
99.24652;-61.585278
-9.574071;53.449837
-31.650698;48.592663
-16.110188;121.87823
-10.774699;92.32683
38.51651;60.470577
-4.0852017;28.13374
110.639435;0.7197202
-6.7556458;-79.40202
2.1054652;-4.7338333
-73.201546;33.04702
69.29864;5.762267
-53.189434;5.968953
69.089134;5.8475237
-5.1167393;57.961292
-9.2779;58.74804
5.440767;96.2491
-5.1781926;60.256058
-9.232217;58.7933
-9.588237;53.45218
112.07519;9.776811
36.848427;42.65189
-6.6558027;60.564564
-5.119249;61.56523
-6.364005;60.68601
-66.87305;14.346418
-73.37576;22.272526
87.38934;-16.20393
-53.92818;11.075012
-43.56598;73.03915
-69.6611;33.248398
7.995714;-24.757174
-40.782665;65.38702
62.684685;-14.69994
-7.0457563;61.474037
1.9583985;62.329212
-66.88659;28.033424
3.726998;96.59627
21.708483;109.4733
89.50501;55.09608
74.7544;50.812843
-7.0977964;61.219883
-2.8637094;58.596443
-3.3853292;67.47714
5.5167956;96.01418
20.397175;2.7531173
72.36736;-76.47645
14.767597;11.371792
-75.48708;30.565674
-4.1940923;78.392555
14.338822;100.52426
97.420616;-15.615047
79.79174;-48.457
64.35105;-68.869774
-47.694332;1.5423584
85.56547;-43.497528
88.99382;-47.22051
10.8174305;-41.20708
-7.919648;64.28692
-42.253025;46.745144
0.30041817;-0.26070312
-74.13989;33.64189
79.78562;-48.369377
-73.60813;20.310453
-14.14273;108.91108
106.46839;10.575895
62.875553;-82.145195
-1.5383526;82.09564
-40.919167;73.40328
97.55025;-62.849556
-11.71202;100.17698
-18.455887;56.703533
-25.306887;50.323757
-8.192138;72.19281
-1.1409981;61.529007
79.458595;-50.212498
-40.054363;45.830933
-1.1734455;13.321266
33.02031;-22.054604
79.15255;2.5072525
1.9646715;-4.8256173
31.858377;-30.230682
-3.687368;63.78874
-23.578796;-22.679976
77.951385;76.44612
-57.87988;22.899395
-56.355034;14.954856
33.346157;40.05542
86.19138;57.52861
-15.684186;-22.003845
-53.003742;10.667236
-56.50318;24.389853
-9.514216;67.35386
87.38821;58.60466
-9.127707;62.756195
-8.144299;101.4039
-68.349335;30.62272
-37.85549;44.54898
-54.703564;4.780958
51.321228;21.128424
76.518814;65.80141
-51.784153;39.610275
72.63212;79.18923
79.76802;-20.465075
59.486267;-4.196965
98.42227;-49.242214
-72.658806;33.85993
13.060035;-86.80967
6.5501;100.859314
-6.1896195;61.12696
-14.100355;108.92858
64.587135;-77.03302
80.45666;70.31123
-35.68364;44.168888
77.88836;26.910149
-6.002722;61.316517
-50.1441;46.42752
-40.14329;45.714428
57.134727;-92.306915
99.30505;-61.503887
73.65675;46.481842
86.914505;-15.9320545
80.392395;64.32664
-4.996384;68.12748
9.898329;92.18537
-3.1141992;58.731655
-73.46814;33.44154
-10.177332;-41.471092
46.81341;40.52974
-12.078715;38.694077
34.654045;-21.48442
33.266323;-21.898563
35.88948;-27.444323
-40.396908;46.314808
-66.88753;28.232746
-60.213844;10.816122
69.12134;79.23854
-53.08921;2.6911445
47.677822;-85.07079
-52.18955;6.558393
-52.410603;6.334411
16.928818;111.87052
110.22786;14.473181
108.628975;9.975784
-5.7526083;101.780945
33.799034;44.05344
28.893312;-18.709776
-0.5852333;14.135678
-42.055393;-10.007978
-0.42221206;87.11869
83.83187;52.981598
91.80715;-50.961887
-54.96146;23.151896
61.115376;29.132961
78.51427;67.67534
95.651794;-60.723026
64.765366;90.14711
1.2648565;84.14308
83.79059;-19.502626
-41.164246;45.092014
-51.162308;5.300607
-3.6390011;16.450953
-6.5007806;60.56044
66.88253;9.573857
79.553345;25.426695
86.26799;49.764645
67.44532;0.78666484
49.853752;50.833683
-1.6217;11.605097
-84.19096;10.930265
29.463215;-16.184631
38.15026;-27.117878
79.85288;25.205915
-11.807323;-24.911156
89.74156;53.000626
6.2819858;102.25473
7.931571;103.099525
6.805763;101.44905
-17.620853;58.847385
7.934557;103.10087
6.7920594;103.270454
-43.499275;62.75088
112.23255;-0.048852783
89.2533;52.79237
59.215733;-87.95152
-38.450237;75.86466
-44.790024;-5.0755515
29.587387;55.849594
-32.830383;-16.123026
106.6405;28.111784
5.6705775;95.60291
-11.837344;54.84142
65.1359;-2.969058
50.74433;-85.3445
-60.37528;10.7955675
38.568394;63.018456
-17.254993;-35.668316
6.4986777;-34.86627
-48.672104;1.6623093
-59.88458;9.697103
-49.994884;-2.1708648
-43.54949;62.718063
39.57777;48.4233
-34.401474;47.2611
66.69961;-23.56876
55.58594;17.03639
44.85369;67.10266
99.19531;33.295925
-67.56149;35.35776
2.1768398;-69.70418
77.28155;66.30666
69.35855;86.82945
-11.215416;-15.522927
55.141415;45.45454
-62.87455;24.807024
71.49972;53.986034
25.401619;-97.32495
-54.420074;11.603626
-19.803528;54.087482
-50.124058;4.0300193
79.5352;-49.45103
-58.32501;30.09028
61.041527;29.281883
-37.57426;61.39669
60.591038;-5.2371483
58.36948;91.014046
56.801624;18.16519
84.965866;-11.754051
-14.11554;68.34239
-49.902607;43.135616
-14.790601;-20.482359
-45.07256;3.923568
45.545673;52.58845
26.807678;96.8154
-68.948906;11.274766
90.07702;51.29788
49.43647;42.337753
54.780586;15.757773
-80.93948;16.625813
-57.11296;33.944405
-57.06567;34.092575
-57.06629;34.03607
-57.136917;33.94587
-44.765095;41.746876
-7.8959455;65.77245
-5.7868085;101.57384
25.592077;-51.599564
-57.873;12.778
-44.931824;-4.351149
23.417921;50.1393
-31.610058;51.27151
65.16576;2.3854618
81.766624;48.57344
-57.584587;13.802538
33.117622;-31.299385
-60.07056;11.027673
25.423767;99.315094
51.5344;41.031487
94.98999;-61.42496
-57.537277;13.720234
-57.85433;22.713427
66.61909;-61.077168
71.193985;47.098522
14.606197;-4.1222196
-2.6460772;89.509544
1.1514528;-0.89169204
-80.91016;16.778872
1.8036072;97.20415
-1.9010614;5.3189497
45.402596;52.064857
-15.594071;107.89472
-16.550838;89.59887
2.8163419;95.1419
43.985516;-26.498592
7.63142;102.59245
37.60343;45.682278
70.13789;-15.683972
36.894127;60.423447
35.018173;44.926384
79.040215;75.03001
-7.214442;-77.361046
-20.20048;-37.06822
58.53422;91.49718
-12.503173;92.63482
9.693156;-7.7371254
-16.052032;105.2914
71.10525;80.42559
86.35017;54.431667
-57.66518;13.913846
-7.893377;66.0793
-29.205896;50.177124
45.188057;42.288223
-54.935593;10.5479355
-50.293777;-73.40329
-2.9544666;3.882735
-58.219772;12.983981
-36.932533;44.034393
-44.413063;0.5658243
8.77063;-9.940779
89.38316;52.30433
-68.57642;24.967552
-60.07766;5.9626975
-11.322949;91.83553
-16.369;108.468285
-14.32983;68.24431
-9.301506;61.179127
-5.60624;68.495605
-24.504837;54.300117
-8.449747;79.24647
-11.325668;92.539116
-74.306366;20.353844
67.84645;8.234746
-2.5347266;13.006404
-1.9235201;81.75947
-55.170055;23.40685
-59.497784;10.160113
-74.369934;20.283728
-74.36268;20.348816
111.079185;0.64658916
-11.607527;101.50849
19.424423;113.76574
64.43774;-66.336174
21.35993;93.57502
14.784765;96.9466
18.60202;110.14771
5.5879855;-27.271778
-2.628407;98.75027
-3.9347446;27.319147
-92.14153;-42.505966
49.851887;21.66246
-47.51951;6.862581
59.1377;-12.791762
-17.74983;42.903435
-40.452396;45.442448
-44.337284;75.839584
-34.70358;40.667137
30.954227;-32.711926
83.68209;24.470707
-59.624535;5.731789
18.709726;13.981699
-97.82709;-30.935726
85.84472;-7.7121267
-7.3907876;68.893295
24.320599;-1.2157629
-44.971996;-5.66121
-48.982655;4.0082555
-12.80519;-36.404354
-19.667498;-28.88711
31.249031;-26.188843
3.2150903;-36.152676
0.67820567;-34.53716
-61.761395;11.029742
-64.08851;22.840313
80.20764;-13.94916
60.9245;26.675064
-11.778234;53.975235
64.4088;87.121346
-53.492294;24.938828
-58.717205;7.5206213
45.008854;42.928185
54.81588;16.134672
-29.436028;49.5271
-97.84891;-30.925493
87.70971;50.457882
61.893963;28.06442
2.4556735;-5.771065
1.6753175;-1.0032188
-68.94956;7.982389
-45.710354;-2.27674
-19.036638;-69.97987
-38.33085;75.81315
-73.765175;32.522102
-57.624176;32.729237
-49.858234;1.379811
66.25279;7.403364
65.45302;-25.237663
36.065624;67.39917
82.36678;24.757458
-0.91096836;106.894714
-59.87432;9.770994
31.293663;-17.290405
-0.48106328;14.257932
-47.554344;43.402554
-47.822605;43.084522
-68.934006;24.797205
36.024372;44.711708
62.24493;2.9424858
-9.132524;-79.05538
-25.937233;51.195576
-63.742897;2.1953278
59.38403;-12.866583
-37.598133;43.76568
-81.3151;-40.733284
66.22989;11.995431
85.81768;-7.6765013
-15.925414;92.02046
72.00199;82.50538
83.92688;24.233147
-115.16086;-37.326736
-91.55589;-42.14359
-49.53273;9.359184
-91.052635;-20.60505
-60.690586;32.953876
-63.292343;8.697055
34.557335;44.546604
-45.634834;68.93185
7.372184;62.507626
45.15797;-24.612394
0.48782507;-33.920876
-50.051563;-2.1632977
-2.1423573;81.89592
-6.075134;28.201015
-114.071625;-36.144535
-26.687761;48.505695
-52.2603;22.22855
-51.553112;5.2397304
-73.34439;22.242716
-11.552796;68.73192
-92.53925;-22.045748
47.969902;55.33926
75.28083;78.6558
-38.227577;-35.023388
85.14462;-21.634565
50.68651;16.47376
-60.171413;11.23118
85.098236;-21.243498
-48.177998;9.54687
-54.55617;13.548373
-77.503784;21.70437
-13.36436;60.490902
-74.138275;21.621155
-11.128985;65.08853
32.00236;60.262558
2.2478118;-5.588008
-64.88335;27.610186
50.622757;16.500044
-81.65616;-42.970676
-54.638096;28.66079
33.95002;-26.464449
-11.540838;68.706726
-68.89406;28.082846
29.913465;-18.160704
8.1194315;-25.09227
64.89674;-28.976555
81.39941;-45.043457
73.97501;85.516556
112.50193;11.108037
-44.31167;77.5166
-44.623734;-5.1223845
-19.745413;-28.926653
-67.816956;29.481218
54.5989;40.504242
22.566694;109.50916
83.636;-24.466125
23.727833;111.09902
-21.645643;44.963318
13.707396;-8.0199585
81.912834;-20.141346
-9.824367;109.82552
-9.853278;109.28954
-0.20279516;91.50458
109.93077;1.9589206
-10.592503;112.24694
-59.490818;-40.808704
5.4893627;40.416588
9.530051;64.40165
29.234686;-18.725159
68.97235;-1.1444272
-55.41472;-7.0773044
-45.188423;44.298416
-36.311314;43.937786
-63.730934;-35.849697
66.328125;15.135136
63.010807;-25.65704
17.931854;112.6208
71.43335;53.894768
-50.239853;-73.93907
36.153976;-22.970009
-10.818655;101.83293
-72.09861;17.267694
-67.09929;30.470036
20.378132;51.31881
-21.666973;44.511013
33.557854;-30.901236
7.2552547;-4.695768
-62.470016;34.33215
72.95091;50.71516
86.76643;-19.021767
32.294483;42.929928
33.76352;44.092514
77.92692;-5.684528
-42.395367;9.713412
-12.599157;110.941826
83.98771;-23.698868
85.805824;54.56808
71.42298;84.43701
23.861979;109.273254
2.1473486;-0.8619788
90.0725;54.4135
27.253235;-15.137063
-26.112633;-26.018963
-67.528336;33.763313
-81.50196;-34.727337
7.43756;-10.273568
-35.633507;44.542576
97.75331;-48.677658
81.89244;66.66396
-57.716793;14.616036
85.09334;51.883255
83.48013;-24.500025
66.80531;-79.80944
79.38088;-49.55578
76.381004;45.112164
-43.689056;61.484818
12.290959;12.114919
18.0193;93.21909
67.79738;9.431133
64.87733;87.53865
3.606214;-39.224056
33.30687;70.70353
14.440629;-87.91436
32.31103;42.895214
48.71184;6.2585125
-10.953833;92.07509
-12.376865;92.57739
-63.763264;-35.843792
17.767466;-1.2057009
31.662458;-32.710464
3.5031974;-4.3887844
-63.551506;24.9787
77.16446;67.18826
39.287663;41.8657
6.0264983;14.165166
-1.4062119;108.49654
-62.877888;38.996807
-54.91869;13.817355
78.817184;77.37954
85.020424;49.828
44.371216;52.79699
-57.17312;3.5192063
-90.87346;-17.844034
35.213528;-19.072044
45.825256;-89.05384
68.4025;78.39353
-44.71876;5.783994
44.88802;-27.039097
15.324637;92.29716
-9.881369;67.73582
88.75424;-20.210032
-15.212605;108.13266
-13.030282;-24.729725
46.10035;51.800636
62.610172;-14.377258
3.3781226;-35.71201
75.55441;26.571215
69.5072;-67.950676
36.357666;-21.477242
33.594658;-31.79581
-61.037773;26.986475
65.71523;-70.75557
69.34347;47.896633
35.60913;65.7913
89.20863;52.07238
-30.349768;-18.532372
86.77266;-19.129879
-10.076437;67.87995
95.544174;-61.02134
51.887733;-88.03202
43.664684;41.091045
85.7241;-44.36765
81.25358;24.949963
17.854391;98.03043
7.4599366;63.05622
-11.606064;-23.913815
15.200884;-87.36438
57.563644;44.744717
-18.330563;-70.87169
31.237915;-31.864695
65.41356;-77.49899
12.392229;92.93207
44.964184;43.310234
47.886208;-90.22594
-16.076387;-39.110302
44.197884;66.67431
9.05054;12.127844
71.69752;46.64682
51.954063;55.42894
76.24769;44.762226
12.1009035;63.975708
12.147555;64.03322
12.904014;64.930176
12.878789;64.55939
12.843147;64.395874
83.65787;-44.277557
67.16466;-62.466496
74.81813;43.44238
-16.793707;-21.27353
17.292906;10.780056
73.04578;78.07617
18.253857;93.851746
79.560646;-47.33439
-0.37457427;-38.448593
63.521313;-3.5525975
73.04841;48.15219
-53.32407;-5.2780395
-44.78838;47.425507
-66.38227;63.01769
-73.24765;22.173344
80.99282;59.005005
-87.05153;-18.63713
-33.451805;40.420166
-52.626083;1.6766438
13.353937;11.641177
74.84811;50.07853
24.13748;-0.2151559
37.336124;64.1561
76.60318;53.294106
-33.862373;48.758224
81.7418;60.381733
50.24986;44.653255
57.16608;-7.822506
-66.43194;63.16436
-57.61242;12.668294
62.322124;-11.721906
-13.52474;66.516815
-37.78402;71.33831
83.549065;53.45565
-66.43774;63.14439
-5.758817;26.779366
99.007126;-62.89946
5.6024323;95.97747
5.673102;95.46345
9.572309;92.283966
-3.080262;58.588673
-2.0038621;64.023575
-58.06562;12.14958
11.890429;12.168227
45.107655;-76.46701
81.183174;59.557808
-68.42984;37.439655
-49.46967;-71.08336
7.618961;12.59355
-33.655003;39.851013
-29.404242;50.227543
-67.070854;34.44105
-60.219982;4.6147833
-44.70766;5.7647443
-44.993942;2.8603373
64.25649;-2.2948623
1.9294838;96.19275
86.62219;-19.453814
76.43598;46.28721
6.7986803;12.654373
60.658424;-86.81343
-37.80648;71.344345
-57.596542;13.793999
85.479576;-5.3803163
66.46513;87.75798
79.10977;53.541878
-4.178834;67.58095
5.517339;-37.3187
54.747932;11.803934
83.05542;53.805546
86.25692;49.713463
50.88166;22.447924
1.6392287;95.315994
78.250656;77.4685
73.740524;46.48794
63.039215;-2.43744
-50.896652;43.70516
68.76499;-66.28925
-14.646468;54.03691
51.623417;-7.9525857
33.905666;41.427128
-4.9852347;57.83796
-4.528238;58.088936
-22.104939;68.62549
114.69528;2.536956
6.9221544;12.518998
67.954735;-62.7437
5.5673137;96.36228
12.297189;65.39984
65.3907;-29.549137
63.494953;-82.04202
21.58521;96.06477
63.985405;8.295189
-2.6229799;11.873292
4.9630275;-34.520092
-7.352598;111.11347
73.711624;83.04925
4.2057095;-68.866196
-47.243183;3.1997485
73.80949;-69.46025
-5.412628;-37.079247
67.588;0.87644416
-17.738964;-34.98548
-49.252987;-6.747146
0.83849394;-37.88211
47.614304;47.089344
-38.44913;75.86998
-15.66641;111.31772
-5.6725173;102.088005
-3.9097767;99.37207
3.2592583;-34.923775
68.932816;-1.15373
24.240372;-53.610634
14.151255;12.345848
72.37869;47.871613
-16.164452;52.894787
15.055785;-89.872856
65.05575;10.380332
-6.376581;59.83784
5.3090916;95.242805
4.9738693;94.82648
1.1530551;94.75196
2.0065155;95.82831
0.15546985;-38.827408
-49.508774;7.8598022
-57.91139;22.144152
-7.2219834;99.12043
9.313099;11.733332
82.15044;48.971157
62.918232;-82.70344
-23.574583;-29.31102
80.928696;58.14582
-48.974205;7.5009065
-3.493484;67.75548
-54.29907;31.451593
47.09787;49.474705
76.98248;78.59707
-5.2087026;77.78019
74.50013;43.619957
19.053879;112.58759
-15.5766735;51.566578
19.044453;112.62616
3.655134;62.456856
19.080833;112.53374
3.6681674;62.478447
3.6753347;62.4073
102.35227;-14.441446
-57.12715;27.736998
8.356684;11.6003475
1.3206847;94.81472
1.7273701;95.32633
63.546806;-82.05372
62.896408;-82.69935
39.95956;48.379517
72.02303;82.28303
20.759516;2.1630816
-8.633408;62.4634
99.237144;34.283436
82.56182;-24.773884
-8.91974;-78.34641
0.5454573;36.58319
-53.683823;27.763233
39.156498;41.67373
49.25309;44.01486
-66.59926;62.442726
74.72009;79.30417
-50.384502;4.106824
27.428625;-3.346154
-11.22192;-16.174604
-72.33806;17.083921
89.2923;52.316177
75.17427;79.00061
40.711205;-27.921726
-16.9845;-21.220657
-92.546074;-21.920103
-92.53811;-21.996925
65.290634;11.128584
88.33682;50.475163
65.888916;7.654084
-54.6108;13.880478
68.56155;46.44468
-92.5376;-21.996918
67.13039;2.2203455
-56.911526;-2.7734652
38.118557;-27.120068
62.084854;-24.83982
-63.24734;-35.89341
-45.610004;-2.686748
-56.978664;15.866119
59.40648;17.296885
18.973545;-1.4945568
80.90848;66.64126
-44.682667;3.5965784
-43.40564;74.923
85.4457;-5.30373
-25.935734;-25.842072
71.434044;79.70596
70.65854;47.417416
62.282825;28.066368
55.423298;17.119396
25.26612;-15.442708
78.339745;-46.508717
-10.997803;102.06014
-68.29216;32.389416
49.344078;46.382183
54.99087;27.99051
-49.872635;-6.7331104
-39.054733;76.08645
-73.34608;36.668533
-75.20626;16.617197
-56.774086;13.875255
81.479004;67.89703
-9.404248;-40.36337
43.53339;41.01031
62.95868;-14.985812
-73.37007;36.669388
-6.2924805;27.971586
49.34988;2.6660304
10.584128;-7.6441956
-3.132458;88.95968
-59.34168;20.689148
-17.602886;-19.815998
-11.568317;65.298325
50.55363;51.655685
4.2460427;92.317
20.588879;52.13007
0.9168071;-1.1410046
80.45352;67.34563
-6.2295475;111.1041
-6.151789;111.119415
-61.823383;30.998333
14.317836;-89.35416
50.56167;21.804733
